,age,gender,occupation,genre,rate,user_id,movie_id
5153,30,0,clerical/admin,878,4,724375,close+encounters+of+the+third+kind+1977
5154,20,0,sales/marketing,35,3,312464,serendipity+2001
5155,40,1,academic/educator,80,3,160464,west+side+story+1961
5156,30,0,college/grad student,28,3,403820,beverly+hills+cop+iii+1994
5157,30,0,sales/marketing,12,5,189600,back+to+the+future+1985
5158,30,0,executive/managerial,14,4,38529,the+crow+1994
5159,20,0,college/grad student,14,4,587635,batman+1989
5160,60,1,college/grad student,18,4,514101,persuasion+1995
5161,20,0,college/grad student,12,3,562172,star+wars+1977
5162,30,0,self-employed,35,3,101237,the+money+pit+1986
5163,20,1,unemployed,18,3,970101,all+over+me+1997
5164,30,0,sales/marketing,18,5,795797,rear+window+1954
5165,20,0,executive/managerial,18,3,744664,a+few+good+men+1992
5166,20,0,college/grad student,35,3,765236,clueless+1995
5167,30,0,executive/managerial,878,5,452889,e.t.+the+extra-terrestrial+1982
5168,20,0,scientist,14,3,672176,being+john+malkovich+1999
5169,30,0,college/grad student,16,5,396166,aladdin+1992
5170,10,0,K-12 student,878,2,461010,e.t.+the+extra-terrestrial+1982
5171,30,0,college/grad student,28,4,622910,the+amazing+spider-man+2012
5172,30,0,college/grad student,878,2,411959,judge+dredd+1995
5173,30,0,sales/marketing,27,4,75903,nightwatch+1994
5174,20,0,technician/engineer,27,4,675984,interview+with+the+vampire+1994
5175,30,1,homemaker,12,3,931870,fear+and+loathing+in+las+vegas+1998
5176,40,1,other or not specified,80,1,381602,the+silence+of+the+lambs+1991
5177,20,0,executive/managerial,28,3,211973,the+specialist+1994
5178,30,0,college/grad student,28,3,837130,batman+forever+1995
5179,20,0,scientist,35,4,987036,good+bye_+lenin+2003
5180,30,0,K-12 student,28,2,39823,ghost+in+the+shell+1995
5181,30,0,other or not specified,35,4,443955,road+trip+2000
5182,20,0,college/grad student,27,4,855236,alien+1979
5183,20,0,self-employed,18,4,688698,rain+man+1988
5184,30,0,college/grad student,18,3,889623,sense+and+sensibility+1995
5185,30,0,other or not specified,35,3,669358,office+space+1999
5186,20,0,other or not specified,28,4,300735,stargate+1994
5187,30,1,homemaker,35,4,695464,swingers+1996
5188,20,0,sales/marketing,27,4,972003,the+shining+1980
5189,20,0,college/grad student,35,2,438570,father+of+the+bride+part+ii+1995
5190,20,0,unemployed,12,2,193557,dick+tracy+1990
5191,20,0,programmer,80,3,115694,the+net+1995
5192,30,0,college/grad student,18,5,262618,lost+in+translation+2003
5193,20,0,college/grad student,28,5,719681,rambo+iii+1988
5194,30,1,homemaker,35,1,695464,lock_+stock+and+two+smoking+barrels+1998
5195,20,0,other or not specified,12,2,663132,lost+in+space+1998
5196,20,0,executive/managerial,14,5,718784,the+crow+1994
5197,20,0,college/grad student,18,4,690026,the+godfather+1972
5198,30,0,college/grad student,35,4,42037,the+seven+year+itch+1955
5199,20,0,executive/managerial,35,4,413128,sneakers+1992
5200,20,0,scientist,27,2,43940,halloween+h20+1998
5201,20,0,college/grad student,878,5,987721,star+trek+the+motion+picture+1979
5202,30,0,college/grad student,18,4,627619,philadelphia+1993
5203,30,0,college/grad student,12,3,330354,raiders+of+the+lost+ark+1981
5204,20,0,sales/marketing,53,3,205925,basic+instinct+1992
5205,30,0,homemaker,35,4,498421,kingpin+1996
5206,30,0,sales/marketing,35,2,616181,rihie+rih+1994
5207,10,0,retired,12,5,964538,shrek+2001
5208,30,1,other or not specified,18,5,797111,valmont+1989
5209,20,0,executive/managerial,878,3,771064,twelve+monkeys+1995
5210,30,0,academic/educator,28,4,280178,gladiator+2000
5211,30,0,self-employed,18,4,991750,the+client+1994
5212,20,0,scientist,28,5,672176,dune+1984
5213,30,1,scientist,35,3,402333,the+fisher+king+1991
5214,40,1,homemaker,35,1,909040,dumb+and+dumber+1994
5215,70,0,retired,18,3,166466,splendor+in+the+grass+1961
5216,20,0,K-12 student,18,3,577420,the+englishman+who+went+up+a+hill+but+came+down+a+mountain+1995
5217,20,0,executive/managerial,28,3,46275,the+river+wild+1994
5218,30,0,other or not specified,35,5,579412,forrest+gump+1994
5219,30,0,college/grad student,10751,3,94892,the+lion+king+1994
5220,20,0,homemaker,35,3,122389,juno+2007
5221,30,0,college/grad student,28,4,773763,the+specialist+1994
5222,30,0,college/grad student,28,3,17701,die+hard+1988
5223,20,0,executive/managerial,35,1,517646,bridget+joness+diary+2001
5224,30,0,college/grad student,28,4,152596,the+rock+1996
5225,10,0,scientist,28,5,941843,thor+the+dark+world+2013
5226,20,0,executive/managerial,18,3,943109,casino+1995
5227,20,0,scientist,35,4,228029,fast+times+at+ridgemont+high+1982
5228,20,0,executive/managerial,18,4,267062,21+grams+2003
5229,30,1,academic/educator,12,1,250803,the+princess+bride+1987
5230,20,1,college/grad student,80,5,100651,fargo+1996
5231,20,0,executive/managerial,80,3,253030,the+net+1995
5232,20,0,technician/engineer,10749,4,675984,whats+eating+gilbert+grape+1993
5233,10,0,K-12 student,878,5,141832,2001+a+space+odyssey+1968
5234,20,1,other or not specified,35,3,283034,dodgeball+a+true+underdog+story+2004
5235,30,0,other or not specified,28,3,559747,dirty+harry+1971
5236,20,0,college/grad student,28,1,500766,bloodsport+ii+1996
5237,30,0,self-employed,14,4,101237,edward+scissorhands+1990
5238,30,1,other or not specified,35,4,797378,my+cousin+vinny+1992
5239,20,0,scientist,18,1,987036,up+in+the+air+2009
5240,30,0,sales/marketing,18,3,911141,saving+private+ryan+1998
5241,20,0,executive/managerial,10749,4,211973,pretty+woman+1990
5242,20,1,college/grad student,35,4,49658,the+american+president+1995
5243,20,0,college/grad student,80,4,69578,absolute+power+1997
5244,20,0,other or not specified,18,5,966759,tokyo+story+1953
5245,30,0,executive/managerial,10402,5,38529,mr.+hollands+opus+1995
5246,30,0,college/grad student,18,5,491576,apocalypse+now+1979
5247,10,0,self-employed,35,3,637355,weird+science+1985
5248,20,0,homemaker,28,3,200100,gone+in+60+seconds+1974
5249,30,0,college/grad student,12,4,178255,harry+potter+and+the+goblet+of+fire+2005
5250,30,0,executive/managerial,18,4,374672,kiss+the+girls+1997
5251,20,0,executive/managerial,80,3,739147,strange+days+1995
5252,30,0,sales/marketing,80,4,523007,dirty+pretty+things+2002
5253,30,1,other or not specified,16,4,797378,pinocchio+1940
5254,50,1,academic/educator,12,3,563804,the+matrix+reloaded+2003
5255,20,0,executive/managerial,28,4,54069,beverly+hills+cop+iii+1994
5256,30,1,other or not specified,35,5,880860,one+fine+day+1996
5257,20,0,executive/managerial,80,5,293857,fargo+1996
5258,30,0,homemaker,12,4,232609,waterworld+1995
5259,20,0,executive/managerial,18,3,267062,12+angry+men+1957
5260,20,0,artist,28,3,764714,con+air+1997
5261,30,0,executive/managerial,28,4,218256,the+bourne+identity+2002
5262,30,0,self-employed,80,2,920213,frequency+2000
5263,20,0,executive/managerial,80,5,223921,saving+grace+2000
5264,20,0,college/grad student,878,4,562172,twelve+monkeys+1995
5265,20,0,executive/managerial,10749,3,28699,grumpier+old+men+1995
5266,30,0,self-employed,12,2,195557,crocodile+dundee+1986
5267,30,0,college/grad student,18,5,171339,one+flew+over+the+cuckoos+nest+1975
5268,30,0,college/grad student,35,5,996263,father+of+the+bride+part+ii+1995
5269,30,0,other or not specified,35,1,966153,if+lucy+fell+1996
5270,20,0,executive/managerial,28,4,818002,speed+1994
5271,50,0,executive/managerial,18,5,40809,three+colors+blue+1993
5272,40,0,executive/managerial,10751,4,304280,flight+of+the+navigator+1986
5273,20,0,college/grad student,28,4,82832,evolution+2001
5274,10,0,programmer,12,4,942450,the+empire+strikes+back+1980
5275,30,0,programmer,12,5,633303,for+your+eyes+only+1981
5276,30,0,executive/managerial,12,3,562933,flipper+1996
5277,20,0,college/grad student,12,4,9516,the+karate+kid_+part+ii+1986
5278,30,1,other or not specified,35,5,797111,the+unbearable+lightness+of+being+1988
5279,30,0,executive/managerial,28,3,8747,batman+forever+1995
5280,10,1,self-employed,12,4,924000,hook+1991
5281,30,0,executive/managerial,878,3,106504,escape+from+new+york+1981
5282,30,0,executive/managerial,18,5,38529,rudy+1993
5283,20,0,sales/marketing,35,5,4808,freaky+friday+2003
5284,30,1,executive/managerial,28,4,630240,the+day+after+tomorrow+2004
5285,30,0,sales/marketing,35,5,431232,raising+arizona+1987
5286,30,0,college/grad student,35,1,385660,dumb+and+dumberer+when+harry+met+lloyd+2003
5287,30,0,scientist,18,5,613984,the+godfather+1972
5288,20,0,self-employed,9648,4,347334,vertigo+1958
5289,40,0,retired,80,5,663161,big+deal+on+madonna+street+1958
5290,30,0,college/grad student,28,5,728032,minority+report+2002
5291,30,0,self-employed,12,3,158583,goldfinger+1964
5292,20,0,sales/marketing,53,4,509117,gaslight+1940
5293,30,0,college/grad student,12,4,28765,antz+1998
5294,30,0,sales/marketing,10402,3,770203,mr.+hollands+opus+1995
5295,30,0,sales/marketing,28,1,911141,backdraft+1991
5296,20,0,self-employed,16,3,827117,the+aristocats+1970
5297,30,0,college/grad student,28,4,775149,21+jump+street+2012
5298,60,1,college/grad student,80,4,514101,boys+dont+cry+1999
5299,30,0,sales/marketing,35,4,251794,home+alone+1990
5300,20,0,scientist,28,5,825599,braveheart+1995
5301,20,0,college/grad student,12,3,463820,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
5302,30,0,college/grad student,18,1,195240,the+perfect+storm+2000
5303,20,0,sales/marketing,28,3,846704,feeling+minnesota+1996
5304,30,0,college/grad student,28,5,103450,true+lies+1994
5305,30,1,self-employed,35,5,940891,the+shop+around+the+corner+1940
5306,30,0,college/grad student,99,4,543994,american+movie+1999
5307,30,0,college/grad student,18,5,810560,fight+club+1999
5308,20,0,sales/marketing,28,3,312464,star+trek+ii+the+wrath+of+khan+1982
5309,60,1,retired,18,4,701933,chariots+of+fire+1981
5310,20,0,college/grad student,27,3,208061,interview+with+the+vampire+1994
5311,10,0,executive/managerial,12,3,584952,tomorrow+never+dies+1997
5312,30,0,college/grad student,10749,3,286923,grumpier+old+men+1995
5313,20,0,college/grad student,14,3,319611,batman+1989
5314,30,0,college/grad student,18,4,385660,on+golden+pond+1981
5315,20,0,executive/managerial,18,4,690834,les+miserables+1995
5316,30,0,college/grad student,80,4,817144,sleepers+1996
5317,30,1,self-employed,35,3,569329,when+harry+met+sally...+1989
5318,20,0,scientist,99,1,228029,jackass+the+movie+2002
5319,20,0,college/grad student,35,4,606071,father+of+the+bride+part+ii+1995
5320,30,0,college/grad student,28,3,756318,top+gun+1986
5321,30,0,self-employed,53,4,293008,adventures+in+babysitting+1987
5322,30,0,college/grad student,28,3,403820,cliffhanger+1993
5323,20,0,sales/marketing,35,1,382207,howard+the+duck+1986
5324,20,0,executive/managerial,18,1,617364,the+man+without+a+face+1993
5325,30,0,college/grad student,12,4,895830,star+wars+episode+i+-+the+phantom+menace+1999
5326,30,0,college/grad student,10749,3,100547,the+wedding+singer+1998
5327,30,0,college/grad student,28,4,90798,total+recall+1990
5328,20,0,sales/marketing,18,3,892499,field+of+dreams+1989
5329,20,0,college/grad student,80,4,855236,hannibal+2001
5330,20,0,executive/managerial,35,5,739147,the+hudsucker+proxy+1994
5331,30,0,homemaker,9648,4,870839,suspicion+1941
5332,30,0,executive/managerial,80,4,374672,the+godfather+part+iii+1990
5333,20,0,scientist,10749,4,825599,pale+rider+1985
5334,30,0,college/grad student,35,5,262618,napoleon+dynamite+2004
5335,30,0,college/grad student,35,3,491576,the+monster+1994
5336,30,0,other or not specified,18,4,670902,the+wrestler+2008
5337,20,0,other or not specified,28,3,300735,beverly+hills+cop+iii+1994
5338,30,1,academic/educator,14,1,372662,ugetsu+1953
5339,20,0,executive/managerial,14,5,236635,dogma+1999
5340,30,0,academic/educator,35,5,421082,mary+poppins+1964
5341,20,0,K-12 student,12,4,568393,return+of+the+jedi+1983
5342,30,0,K-12 student,12,3,588720,lethal+weapon+3+1992
5343,30,0,self-employed,35,3,352748,the+gun+in+betty+lous+handbag+1992
5344,30,0,executive/managerial,28,5,45171,hot+shots+part+deux+1993
5345,20,0,executive/managerial,35,5,961559,caddyshack+1980
5346,20,0,self-employed,27,1,795036,the+beast+of+yucca+flats+1961
5347,20,1,artist,99,5,298407,mad+hot+ballroom+2005
5348,30,0,sales/marketing,18,3,911141,trainspotting+1996
5349,20,0,executive/managerial,12,3,922737,raiders+of+the+lost+ark+1981
5350,30,0,other or not specified,80,5,533934,stand+by+me+1986
5351,30,0,sales/marketing,53,5,878598,48+hrs.+1982
5352,30,0,executive/managerial,12,3,38529,legends+of+the+fall+1994
5353,10,0,sales/marketing,18,3,554878,immortal+beloved+1994
5354,20,0,executive/managerial,99,5,149415,buena+vista+social+club+1999
5355,20,0,sales/marketing,80,3,4808,panic+room+2002
5356,20,0,college/grad student,27,4,155001,jaws+1975
5357,30,1,homemaker,18,4,919509,almost+famous+2000
5358,20,1,academic/educator,18,4,4214,howards+end+1992
5359,20,0,sales/marketing,12,3,319704,lethal+weapon+3+1992
5360,30,0,sales/marketing,99,5,814362,sicko+2007
5361,20,0,college/grad student,18,5,529119,american+history+x+1998
5362,20,1,sales/marketing,18,5,625381,eat+pray+love+2010
5363,20,0,sales/marketing,28,3,701465,batman+begins+2005
5364,20,0,executive/managerial,80,4,40203,the+silence+of+the+lambs+1991
5365,20,1,college/grad student,35,5,184909,amlie+2001
5366,20,0,executive/managerial,10402,4,173287,bound+for+glory+1976
5367,20,0,unemployed,28,4,613267,inception+2010
5368,20,0,sales/marketing,28,3,198737,crimson+tide+1995
5369,30,0,executive/managerial,28,3,897920,batman+forever+1995
5370,20,1,scientist,99,4,97560,theremin+an+electronic+odyssey+1994
5371,30,1,self-employed,10749,5,569329,husbands+and+wives+1992
5372,20,0,college/grad student,35,1,155001,patch+adams+1998
5373,30,0,college/grad student,35,3,807797,miss+congeniality+2000
5374,30,0,executive/managerial,12,3,545452,rob+roy+1995
5375,20,0,college/grad student,28,4,106182,braveheart+1995
5376,30,0,executive/managerial,12,3,238025,starship+troopers+1997
5377,20,0,K-12 student,35,4,633232,galaxy+quest+1999
5378,30,0,college/grad student,12,3,609662,goldeneye+1995
5379,20,1,college/grad student,18,3,265489,its+my+party+1996
5380,20,1,college/grad student,18,4,655344,the+english+patient+1996
5381,30,0,executive/managerial,28,5,90897,terminator+2+judgment+day+1991
5382,20,0,executive/managerial,18,5,149415,dead+man+1995
5383,20,0,executive/managerial,27,3,388849,sublime+2007
5384,30,0,executive/managerial,28,2,746968,the+edge+1997
5385,30,0,executive/managerial,35,3,452889,miss+congeniality+2000
5386,30,1,college/grad student,35,3,404294,the+nutty+professor+1963
5387,20,0,college/grad student,35,3,5677,catch+and+release+2006
5388,10,0,K-12 student,35,3,41184,mickey+blue+eyes+1999
5389,30,0,other or not specified,12,4,443955,the+13th+warrior+1999
5390,30,0,college/grad student,28,3,775149,guardians+of+the+galaxy+2014
5391,30,0,executive/managerial,80,4,412088,the+big+sleep+1946
5392,20,1,other or not specified,18,4,475236,american+beauty+1999
5393,10,0,sales/marketing,35,3,871170,fatal+instinct+1993
5394,20,0,executive/managerial,28,3,124253,under+siege+2+dark+territory+1995
5395,30,0,programmer,27,4,467342,the+blob+1958
5396,30,1,sales/marketing,80,4,963327,the+interpreter+2005
5397,20,1,artist,35,4,298407,the+postman+1994
5398,20,0,tradesman/craftsman,35,5,122241,father+of+the+bride+part+ii+1995
5399,10,0,programmer,18,4,942450,titanic+1997
5400,10,0,K-12 student,35,4,903733,sleepless+in+seattle+1993
5401,30,0,scientist,878,5,92263,2001+a+space+odyssey+1968
5402,30,0,programmer,12,5,633303,thunderball+1965
5403,20,0,homemaker,35,4,200100,young+frankenstein+1974
5404,30,0,self-employed,12,3,827950,the+empire+strikes+back+1980
5405,20,0,executive/managerial,28,4,995320,die+hard+with+a+vengeance+1995
5406,20,0,other or not specified,12,4,524099,shrek+2001
5407,70,1,retired,10749,4,238949,fatal+attraction+1987
5408,30,0,sales/marketing,28,3,911141,minority+report+2002
5409,30,1,academic/educator,18,1,243731,burnt+by+the+sun+1994
5410,10,0,sales/marketing,12,3,728869,the+empire+strikes+back+1980
5411,30,0,homemaker,80,3,883388,ace+ventura+when+nature+calls+1995
5412,20,0,sales/marketing,35,3,962038,my+big+fat+greek+wedding+2002
5413,20,0,college/grad student,80,5,649664,se7en+1995
5414,50,1,academic/educator,18,4,563804,pay+it+forward+2000
5415,30,0,college/grad student,80,5,909612,donnie+brasco+1997
5416,20,1,academic/educator,35,5,587837,walking+and+talking+1996
5417,20,0,sales/marketing,12,5,509117,the+wizard+of+oz+1939
5418,30,0,college/grad student,35,3,463109,while+you+were+sleeping+1995
5419,30,0,college/grad student,35,3,42037,police+academy+5+assignment+miami+beach+1988
5420,20,0,sales/marketing,28,4,612645,in+the+line+of+fire+1993
5421,10,0,sales/marketing,18,3,871170,disclosure+1994
5422,20,0,college/grad student,18,4,886793,trainspotting+1996
5423,30,0,scientist,18,4,613984,hamlet+1996
5424,20,0,executive/managerial,18,5,928234,the+piano+1993
5425,30,0,artist,18,3,618261,deliverance+1972
5426,30,0,K-12 student,10749,4,202095,the+mask+1994
5427,10,0,college/grad student,12,3,766490,pocahontas+1995
5428,20,0,college/grad student,28,4,529119,das+boot+1981
5429,20,0,academic/educator,35,4,100911,get+shorty+1995
5430,30,0,executive/managerial,12,4,452889,cast+away+2000
5431,30,0,executive/managerial,28,3,545452,city+slickers+ii+the+legend+of+curlys+gold+1994
